"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","Y"
3996923,0,464892,"Source8",35,1934,729.333333333333,649.5,665.614795174773,12,650,192.583333333333,97.5,208.50038302656,0,1529,270.666666666667,90.5,423.276570997682,35,1588,639.25,613,553.813013720937,-1277,650,-78.0833333333333,-45.5,473.955423067988,1781,252,1529,1529,-1277,79,491,24,"Monday",80
142636,0,19782,"Source9",0,132,23.3741007194245,17,23.8669192151896,0,132,11.3597122302158,4,19.8639281886201,0,88,7.66187050359712,1,15.1750239504556,0,132,22.5107913669065,17,23.4613924119203,-82,132,3.69784172661871,0,25.4955644826997,5,5,0,5,5,58,1,24,"Tuesday",10
142636,0,19782,"Source9",0,132,23.3741007194245,17,23.8669192151896,0,132,11.3597122302158,4,19.8639281886201,0,88,7.66187050359712,1,15.1750239504556,0,132,22.5107913669065,17,23.4613924119203,-82,132,3.69784172661871,0,25.4955644826997,17,10,7,16,3,58,3,24,"Tuesday",0
142636,0,19782,"Source9",0,132,23.3741007194245,17,23.8669192151896,0,132,11.3597122302158,4,19.8639281886201,0,88,7.66187050359712,1,15.1750239504556,0,132,22.5107913669065,17,23.4613924119203,-82,132,3.69784172661871,0,25.4955644826997,3,3,0,3,3,58,5,24,"Friday",9
142636,0,19782,"Source9",0,132,23.3741007194245,17,23.8669192151896,0,132,11.3597122302158,4,19.8639281886201,0,88,7.66187050359712,1,15.1750239504556,0,132,22.5107913669065,17,23.4613924119203,-82,132,3.69784172661871,0,25.4955644826997,14,5,9,13,-4,286,3,24,"Friday",1
996915,0,86122,"Source24",0,1236,161.066037735849,112,192.179027622385,0,839,63.7924528301887,20.5,110.14824632946,0,906,58.6792452830189,15,120.288297331462,0,1108,152.5,107.5,179.313062904803,-736,839,5.11320754716981,-9,158.842233390807,83,9,74,80,-65,207,36,24,"Friday",2
996915,0,86122,"Source24",0,1236,161.066037735849,112,192.179027622385,0,839,63.7924528301887,20.5,110.14824632946,0,906,58.6792452830189,15,120.288297331462,0,1108,152.5,107.5,179.313062904803,-736,839,5.11320754716981,-9,158.842233390807,7,7,0,7,7,150,42,24,"Tuesday",6
996915,0,86122,"Source24",0,1236,161.066037735849,112,192.179027622385,0,839,63.7924528301887,20.5,110.14824632946,0,906,58.6792452830189,15,120.288297331462,0,1108,152.5,107.5,179.313062904803,-736,839,5.11320754716981,-9,158.842233390807,23,0,23,23,-23,67,1,24,"Wednesday",0
996915,0,86122,"Source24",0,1236,161.066037735849,112,192.179027622385,0,839,63.7924528301887,20.5,110.14824632946,0,906,58.6792452830189,15,120.288297331462,0,1108,152.5,107.5,179.313062904803,-736,839,5.11320754716981,-9,158.842233390807,49,6,43,46,-37,12,34,24,"Thursday",0
4662,10,12,"Source49",0,11,1.8961038961039,1,2.51532660647828,0,11,0.987012987012987,0,2.06701683839802,0,8,0.441558441558442,0,1.38163752358735,0,11,1.85714285714286,1,2.50046377887422,-8,11,0.545454545454545,0,2.62626817626231,1,1,0,1,1,211,2,24,"Friday",0
4662,10,12,"Source49",0,11,1.8961038961039,1,2.51532660647828,0,11,0.987012987012987,0,2.06701683839802,0,8,0.441558441558442,0,1.38163752358735,0,11,1.85714285714286,1,2.50046377887422,-8,11,0.545454545454545,0,2.62626817626231,4,1,0,3,1,0,2,24,"Friday",0
4662,10,12,"Source49",0,11,1.8961038961039,1,2.51532660647828,0,11,0.987012987012987,0,2.06701683839802,0,8,0.441558441558442,0,1.38163752358735,0,11,1.85714285714286,1,2.50046377887422,-8,11,0.545454545454545,0,2.62626817626231,10,0,0,10,0,90,3,24,"Friday",0
4662,10,12,"Source49",0,11,1.8961038961039,1,2.51532660647828,0,11,0.987012987012987,0,2.06701683839802,0,8,0.441558441558442,0,1.38163752358735,0,11,1.85714285714286,1,2.50046377887422,-8,11,0.545454545454545,0,2.62626817626231,0,0,0,0,0,24,4,24,"Wednesday",0
55975,53564,774,"Source50",0,154,35.0555555555556,8.5,48.5717936234855,0,138,12.7222222222222,1,29.0699454487803,0,83,11.3611111111111,1,22.650917050086,0,143,32.2638888888889,6.5,44.8850361898644,-82,138,1.36111111111111,-0.5,34.0829484719736,0,0,0,0,0,199,1,24,"Monday",0
55975,53564,774,"Source50",0,154,35.0555555555556,8.5,48.5717936234855,0,138,12.7222222222222,1,29.0699454487803,0,83,11.3611111111111,1,22.650917050086,0,143,32.2638888888889,6.5,44.8850361898644,-82,138,1.36111111111111,-0.5,34.0829484719736,0,0,0,0,0,90,1,24,"Monday",0
55975,53564,774,"Source50",0,154,35.0555555555556,8.5,48.5717936234855,0,138,12.7222222222222,1,29.0699454487803,0,83,11.3611111111111,1,22.650917050086,0,143,32.2638888888889,6.5,44.8850361898644,-82,138,1.36111111111111,-0.5,34.0829484719736,0,0,0,0,0,113,1,24,"Saturday",22
55975,53564,774,"Source50",0,154,35.0555555555556,8.5,48.5717936234855,0,138,12.7222222222222,1,29.0699454487803,0,83,11.3611111111111,1,22.650917050086,0,143,32.2638888888889,6.5,44.8850361898644,-82,138,1.36111111111111,-0.5,34.0829484719736,154,4,65,121,-61,382,119,24,"Tuesday",4
55975,53564,774,"Source50",0,154,35.0555555555556,8.5,48.5717936234855,0,138,12.7222222222222,1,29.0699454487803,0,83,11.3611111111111,1,22.650917050086,0,143,32.2638888888889,6.5,44.8850361898644,-82,138,1.36111111111111,-0.5,34.0829484719736,15,1,2,14,-1,76,1,24,"Thursday",0
55975,53564,774,"Source50",0,154,35.0555555555556,8.5,48.5717936234855,0,138,12.7222222222222,1,29.0699454487803,0,83,11.3611111111111,1,22.650917050086,0,143,32.2638888888889,6.5,44.8850361898644,-82,138,1.36111111111111,-0.5,34.0829484719736,84,1,83,83,-82,360,61,24,"Friday",4
55975,53564,774,"Source50",0,154,35.0555555555556,8.5,48.5717936234855,0,138,12.7222222222222,1,29.0699454487803,0,83,11.3611111111111,1,22.650917050086,0,143,32.2638888888889,6.5,44.8850361898644,-82,138,1.36111111111111,-0.5,34.0829484719736,6,0,1,6,-1,126,1,24,"Monday",0
952756,8,443107,"Source9",0,791,83.6666666666667,22.5,158.853356555311,0,791,72.0833333333333,18.5,159.757607191506,0,99,11.5833333333333,0,29.4036798528499,0,791,83.4166666666667,22.5,158.766053431526,-96,791,60.5,12,165.951046998806,3,3,0,3,3,639,11,24,"Wednesday",1
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,31,0,1,30,-1,0,2,24,"Wednesday",0
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,17,2,15,17,-13,0,13,24,"Wednesday",0
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,3,0,0,3,0,212,11,24,"Thursday",0
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,66,23,43,64,-20,655,283,24,"Monday",2
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,11,1,4,8,-3,0,41,24,"Saturday",0
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,4,2,2,4,0,0,4,24,"Tuesday",0
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,0,0,0,0,0,0,4,24,"Wednesday",0
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,2,2,0,2,2,0,1,24,"Sunday",1
1422427,0,35610,"Source9",0,206,33.4216216216216,20,38.48629896705,0,206,13.9675675675676,3,28.8758578115619,0,110,9.0054054054054,2,16.2465787824066,0,206,31.7945945945946,18,36.7629509884093,-96,206,4.96216216216216,-1,35.0694087940315,9,0,9,9,-9,0,1,24,"Monday",0
285320,0,5510,"Source24",2,274,40.5945945945946,18,60.3872455924349,0,225,14.7297297297297,4,37.1437300726615,0,158,13.7027027027027,3,32.283260548066,2,244,38.972972972973,18,57.045968418312,-145,225,1.02702702702703,-1,51.0635462539207,10,0,1,9,-1,106,1,24,"Monday",0
1181430,0,2307,"Source17",0,14,4.01333333333333,3,3.53079153857728,0,11,1.98666666666667,1,2.86353317114054,0,12,0.906666666666667,0,1.84877136378611,0,14,3.70666666666667,3,3.23222661471761,-11,10,1.08,0,3.53557161809327,2,0,0,2,0,91,2,24,"Saturday",0
1181430,0,2307,"Source17",0,14,4.01333333333333,3,3.53079153857728,0,11,1.98666666666667,1,2.86353317114054,0,12,0.906666666666667,0,1.84877136378611,0,14,3.70666666666667,3,3.23222661471761,-11,10,1.08,0,3.53557161809327,0,0,0,0,0,90,4,24,"Sunday",0
1181430,0,2307,"Source17",0,14,4.01333333333333,3,3.53079153857728,0,11,1.98666666666667,1,2.86353317114054,0,12,0.906666666666667,0,1.84877136378611,0,14,3.70666666666667,3,3.23222661471761,-11,10,1.08,0,3.53557161809327,5,0,1,5,-1,37,4,24,"Monday",0
1181430,0,2307,"Source17",0,14,4.01333333333333,3,3.53079153857728,0,11,1.98666666666667,1,2.86353317114054,0,12,0.906666666666667,0,1.84877136378611,0,14,3.70666666666667,3,3.23222661471761,-11,10,1.08,0,3.53557161809327,3,0,0,3,0,65,2,24,"Tuesday",0
1018,1399,35,"Source54",0,2,0.666666666666667,0.5,0.74535599249993,0,2,0.333333333333333,0,0.623609564462324,0,1,0.333333333333333,0,0.471404520791032,0,2,0.666666666666667,0.5,0.74535599249993,-1,2,0,0,0.816496580927726,0,0,0,0,0,1572,1,24,"Thursday",0
253349,0,1888,"Source44",0,45,4.87943262411348,2,6.82036497568047,0,45,2.04255319148936,0,4.75927216025703,0,26,1.64539007092199,0,3.61465643732588,0,45,4.51063829787234,2,6.45949410802293,-26,45,0.397163120567376,0,5.92731318537372,3,0,0,3,0,92,33,24,"Thursday",0
253349,0,1888,"Source44",0,45,4.87943262411348,2,6.82036497568047,0,45,2.04255319148936,0,4.75927216025703,0,26,1.64539007092199,0,3.61465643732588,0,45,4.51063829787234,2,6.45949410802293,-26,45,0.397163120567376,0,5.92731318537372,0,0,0,0,0,0,2,24,"Wednesday",0
253349,0,1888,"Source44",0,45,4.87943262411348,2,6.82036497568047,0,45,2.04255319148936,0,4.75927216025703,0,26,1.64539007092199,0,3.61465643732588,0,45,4.51063829787234,2,6.45949410802293,-26,45,0.397163120567376,0,5.92731318537372,3,3,0,3,3,52,2,24,"Wednesday",0
253349,0,1888,"Source44",0,45,4.87943262411348,2,6.82036497568047,0,45,2.04255319148936,0,4.75927216025703,0,26,1.64539007092199,0,3.61465643732588,0,45,4.51063829787234,2,6.45949410802293,-26,45,0.397163120567376,0,5.92731318537372,1,0,1,1,-1,24,13,24,"Thursday",0
253349,0,1888,"Source44",0,45,4.87943262411348,2,6.82036497568047,0,45,2.04255319148936,0,4.75927216025703,0,26,1.64539007092199,0,3.61465643732588,0,45,4.51063829787234,2,6.45949410802293,-26,45,0.397163120567376,0,5.92731318537372,9,5,4,4,1,57,29,24,"Friday",0
253349,0,1888,"Source44",0,45,4.87943262411348,2,6.82036497568047,0,45,2.04255319148936,0,4.75927216025703,0,26,1.64539007092199,0,3.61465643732588,0,45,4.51063829787234,2,6.45949410802293,-26,45,0.397163120567376,0,5.92731318537372,5,3,2,5,1,53,18,24,"Saturday",3
253349,0,1888,"Source44",0,45,4.87943262411348,2,6.82036497568047,0,45,2.04255319148936,0,4.75927216025703,0,26,1.64539007092199,0,3.61465643732588,0,45,4.51063829787234,2,6.45949410802293,-26,45,0.397163120567376,0,5.92731318537372,1,1,0,1,1,156,1,24,"Thursday",0
253349,0,1888,"Source44",0,45,4.87943262411348,2,6.82036497568047,0,45,2.04255319148936,0,4.75927216025703,0,26,1.64539007092199,0,3.61465643732588,0,45,4.51063829787234,2,6.45949410802293,-26,45,0.397163120567376,0,5.92731318537372,0,0,0,0,0,52,14,24,"Sunday",0
5480,0,1,"Source24",0,17,2.66666666666667,0,4.58863329931207,0,13,0.791666666666667,0,2.59774207512772,0,8,0.916666666666667,0,2.17785572422866,0,14,2.5,0,4.24264068711928,-7,13,-0.125,0,3.37036719067819,13,13,0,13,13,191,66,24,"Wednesday",1
56474,0,2074,"Source36",0,52,8.80882352941176,5,11.5799742874615,0,48,2.89705882352941,0,6.91149874331847,0,19,2.39705882352941,0.5,3.67078972863251,0,48,8.25,5,10.8429632915166,-9,48,0.5,0,7.92520179739366,4,0,1,4,-1,276,17,24,"Friday",0
56474,0,2074,"Source36",0,52,8.80882352941176,5,11.5799742874615,0,48,2.89705882352941,0,6.91149874331847,0,19,2.39705882352941,0.5,3.67078972863251,0,48,8.25,5,10.8429632915166,-9,48,0.5,0,7.92520179739366,7,0,4,6,-4,179,27,24,"Wednesday",0
56474,0,2074,"Source36",0,52,8.80882352941176,5,11.5799742874615,0,48,2.89705882352941,0,6.91149874331847,0,19,2.39705882352941,0.5,3.67078972863251,0,48,8.25,5,10.8429632915166,-9,48,0.5,0,7.92520179739366,8,0,8,8,-8,305,16,24,"Friday",0
56474,0,2074,"Source36",0,52,8.80882352941176,5,11.5799742874615,0,48,2.89705882352941,0,6.91149874331847,0,19,2.39705882352941,0.5,3.67078972863251,0,48,8.25,5,10.8429632915166,-9,48,0.5,0,7.92520179739366,11,2,9,11,-7,0,15,24,"Sunday",0
56474,0,2074,"Source36",0,52,8.80882352941176,5,11.5799742874615,0,48,2.89705882352941,0,6.91149874331847,0,19,2.39705882352941,0.5,3.67078972863251,0,48,8.25,5,10.8429632915166,-9,48,0.5,0,7.92520179739366,0,0,0,0,0,2826,14,24,"Thursday",0
11670473,0,145114,"Source1",1,122,42.6296296296296,28,33.2333479863426,0,78,17.5555555555556,15,19.2917816571247,0,99,13.1111111111111,4,23.7507634705097,1,105,38.8148148148148,27,28.5242418499398,-81,78,4.44444444444444,-2,30.2928097242176,71,1,16,68,-15,305,140,24,"Wednesday",0
11670473,0,145114,"Source1",1,122,42.6296296296296,28,33.2333479863426,0,78,17.5555555555556,15,19.2917816571247,0,99,13.1111111111111,4,23.7507634705097,1,105,38.8148148148148,27,28.5242418499398,-81,78,4.44444444444444,-2,30.2928097242176,24,1,4,22,-3,49,49,24,"Thursday",1
11670473,0,145114,"Source1",1,122,42.6296296296296,28,33.2333479863426,0,78,17.5555555555556,15,19.2917816571247,0,99,13.1111111111111,4,23.7507634705097,1,105,38.8148148148148,27,28.5242418499398,-81,78,4.44444444444444,-2,30.2928097242176,17,17,0,17,17,124,131,24,"Thursday",10
441897,0,16175,"Source18",8,1164,99.6912751677852,71,118.8409855932,0,434,41.5436241610738,13,66.7274817580042,0,730,39.3221476510067,8,80.256741418018,8,1102,95,69,112.126606293628,-302,312,2.22147651006711,-6,87.4815298348711,142,9,48,124,-39,0,38,24,"Monday",1
441897,0,16175,"Source18",8,1164,99.6912751677852,71,118.8409855932,0,434,41.5436241610738,13,66.7274817580042,0,730,39.3221476510067,8,80.256741418018,8,1102,95,69,112.126606293628,-302,312,2.22147651006711,-6,87.4815298348711,71,71,0,71,71,214,14,24,"Tuesday",26
441897,0,16175,"Source18",8,1164,99.6912751677852,71,118.8409855932,0,434,41.5436241610738,13,66.7274817580042,0,730,39.3221476510067,8,80.256741418018,8,1102,95,69,112.126606293628,-302,312,2.22147651006711,-6,87.4815298348711,26,0,1,26,-1,2,28,24,"Tuesday",0
441897,0,16175,"Source18",8,1164,99.6912751677852,71,118.8409855932,0,434,41.5436241610738,13,66.7274817580042,0,730,39.3221476510067,8,80.256741418018,8,1102,95,69,112.126606293628,-302,312,2.22147651006711,-6,87.4815298348711,84,84,0,84,84,43,73,24,"Sunday",11
441897,0,16175,"Source18",8,1164,99.6912751677852,71,118.8409855932,0,434,41.5436241610738,13,66.7274817580042,0,730,39.3221476510067,8,80.256741418018,8,1102,95,69,112.126606293628,-302,312,2.22147651006711,-6,87.4815298348711,19,0,0,19,0,52,1,24,"Thursday",0
4032604,0,35185,"Source9",1,53,15.2727272727273,13,16.0911658942014,0,26,6.81818181818182,3,8.22212294879637,0,38,7.63636363636364,2,12.0247678282083,1,49,14.2727272727273,11,14.9489489389778,-23,26,-0.818181818181818,-1,12.4813911070418,53,15,38,49,-23,140,1,24,"Sunday",2
83843,4185,159,"Source32",0,22,8.2,7,8.25590697622012,0,22,5.8,0,8.54166260162505,0,0,0,0,0,0,22,8.2,7,8.25590697622012,0,22,5.8,0,8.54166260162505,22,22,0,22,22,347,1,24,"Friday",2
8413,30646,355,"Source32",0,90,8.31578947368421,0,20.4631957981022,0,12,0.947368421052632,0,2.72365242798644,0,78,4.63157894736842,0,17.3666665780524,0,88,8.10526315789474,0,20.012876741165,-66,2,-3.68421052631579,0,14.7863828948656,90,12,78,88,-66,106,1,24,"Saturday",0
15064,0,0,"Source5",0,7,0.923076923076923,0,1.57520231317002,0,6,0.256410256410256,0,0.807590551180699,0,6,0.358974358974359,0,0.999671214852201,0,6,0.858974358974359,0,1.43869918965602,-5,6,-0.102564102564103,0,1.21517903703311,1,0,0,1,0,5,16,24,"Monday",0
15064,0,0,"Source5",0,7,0.923076923076923,0,1.57520231317002,0,6,0.256410256410256,0,0.807590551180699,0,6,0.358974358974359,0,0.999671214852201,0,6,0.858974358974359,0,1.43869918965602,-5,6,-0.102564102564103,0,1.21517903703311,0,0,0,0,0,35,1,24,"Tuesday",0
15064,0,0,"Source5",0,7,0.923076923076923,0,1.57520231317002,0,6,0.256410256410256,0,0.807590551180699,0,6,0.358974358974359,0,0.999671214852201,0,6,0.858974358974359,0,1.43869918965602,-5,6,-0.102564102564103,0,1.21517903703311,0,0,0,0,0,8,18,24,"Friday",0
15064,0,0,"Source5",0,7,0.923076923076923,0,1.57520231317002,0,6,0.256410256410256,0,0.807590551180699,0,6,0.358974358974359,0,0.999671214852201,0,6,0.858974358974359,0,1.43869918965602,-5,6,-0.102564102564103,0,1.21517903703311,0,0,0,0,0,3,29,24,"Thursday",0
15064,0,0,"Source5",0,7,0.923076923076923,0,1.57520231317002,0,6,0.256410256410256,0,0.807590551180699,0,6,0.358974358974359,0,0.999671214852201,0,6,0.858974358974359,0,1.43869918965602,-5,6,-0.102564102564103,0,1.21517903703311,3,0,0,3,0,6,24,24,"Friday",3
15064,0,0,"Source5",0,7,0.923076923076923,0,1.57520231317002,0,6,0.256410256410256,0,0.807590551180699,0,6,0.358974358974359,0,0.999671214852201,0,6,0.858974358974359,0,1.43869918965602,-5,6,-0.102564102564103,0,1.21517903703311,0,0,0,0,0,0,1,24,"Thursday",0
15064,0,0,"Source5",0,7,0.923076923076923,0,1.57520231317002,0,6,0.256410256410256,0,0.807590551180699,0,6,0.358974358974359,0,0.999671214852201,0,6,0.858974358974359,0,1.43869918965602,-5,6,-0.102564102564103,0,1.21517903703311,0,0,0,0,0,31,1,24,"Monday",0
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,5,0,2,5,-2,0,2,24,"Saturday",0
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,6,6,0,6,6,33,28,24,"Monday",29
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,21,1,10,18,-9,271,19,24,"Tuesday",0
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,2,0,2,2,-2,157,1,24,"Tuesday",0
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,5,5,0,5,5,283,27,24,"Wednesday",2
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,23,10,13,22,-3,47,48,24,"Wednesday",1
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,8,8,0,8,8,324,19,24,"Wednesday",2
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,10,10,0,10,10,313,12,24,"Wednesday",1
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,33,33,0,33,33,283,24,24,"Thursday",12
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,11,11,0,11,11,26,69,24,"Wednesday",3
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,0,0,0,0,0,26,1,24,"Tuesday",0
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,51,51,0,51,51,256,7,24,"Wednesday",19
23985,178,2773,"Source36",0,130,16.5570175438597,10,19.2531905275702,0,130,6.3640350877193,2,13.0257479644686,0,91,5.85964912280702,1,11.8731432106855,0,130,15.5570175438596,10,18.1598963851392,-88,130,0.504385964912281,0,17.891607806067,9,0,3,7,-3,130,14,24,"Monday",0
244175,0,15135,"Source18",0,378,41.4831460674157,35,41.6936694894503,0,76,12.4606741573034,4,17.3827088176051,0,67,14.4269662921348,6,16.9459733975987,0,348,39.1910112359551,34,38.4070090760582,-64,76,-1.96629213483146,-4,27.5955742413962,21,21,0,21,21,27,46,24,"Friday",20
244175,0,15135,"Source18",0,378,41.4831460674157,35,41.6936694894503,0,76,12.4606741573034,4,17.3827088176051,0,67,14.4269662921348,6,16.9459733975987,0,348,39.1910112359551,34,38.4070090760582,-64,76,-1.96629213483146,-4,27.5955742413962,55,55,0,55,55,127,2,24,"Wednesday",2
244175,0,15135,"Source18",0,378,41.4831460674157,35,41.6936694894503,0,76,12.4606741573034,4,17.3827088176051,0,67,14.4269662921348,6,16.9459733975987,0,348,39.1910112359551,34,38.4070090760582,-64,76,-1.96629213483146,-4,27.5955742413962,11,3,8,11,-5,133,22,24,"Monday",1
244175,0,15135,"Source18",0,378,41.4831460674157,35,41.6936694894503,0,76,12.4606741573034,4,17.3827088176051,0,67,14.4269662921348,6,16.9459733975987,0,348,39.1910112359551,34,38.4070090760582,-64,76,-1.96629213483146,-4,27.5955742413962,74,74,0,74,74,37,392,24,"Monday",46
244175,0,15135,"Source18",0,378,41.4831460674157,35,41.6936694894503,0,76,12.4606741573034,4,17.3827088176051,0,67,14.4269662921348,6,16.9459733975987,0,348,39.1910112359551,34,38.4070090760582,-64,76,-1.96629213483146,-4,27.5955742413962,5,0,0,5,0,112,11,24,"Thursday",0
244175,0,15135,"Source18",0,378,41.4831460674157,35,41.6936694894503,0,76,12.4606741573034,4,17.3827088176051,0,67,14.4269662921348,6,16.9459733975987,0,348,39.1910112359551,34,38.4070090760582,-64,76,-1.96629213483146,-4,27.5955742413962,14,14,0,14,14,44,14,24,"Monday",1
244175,0,15135,"Source18",0,378,41.4831460674157,35,41.6936694894503,0,76,12.4606741573034,4,17.3827088176051,0,67,14.4269662921348,6,16.9459733975987,0,348,39.1910112359551,34,38.4070090760582,-64,76,-1.96629213483146,-4,27.5955742413962,8,8,0,8,8,0,2,24,"Wednesday",1
160261,0,4347,"Source28",0,95,22.7297297297297,15,22.7603836103242,0,17,5.2972972972973,3,4.76963857696341,0,89,9.10810810810811,2,17.2262900647156,0,89,20.7837837837838,15,20.6883374054538,-83,16,-3.81081081081081,0,17.4399941697204,12,5,7,12,-2,68,57,24,"Wednesday",1
160261,0,4347,"Source28",0,95,22.7297297297297,15,22.7603836103242,0,17,5.2972972972973,3,4.76963857696341,0,89,9.10810810810811,2,17.2262900647156,0,89,20.7837837837838,15,20.6883374054538,-83,16,-3.81081081081081,0,17.4399941697204,5,5,0,5,5,0,12,24,"Wednesday",0
4072194,880,161174,"Source9",0,1975,141.745762711864,76.5,202.578345858729,0,1975,58.9661016949153,18.5,154.481907898155,0,1149,46.4915254237288,13,99.7946404731467,0,1975,135.987288135593,73.5,197.971609866124,-1076,1975,12.4745762711864,-9,188.504201808333,58,0,3,55,-3,308,15,24,"Wednesday",0
4072194,880,161174,"Source9",0,1975,141.745762711864,76.5,202.578345858729,0,1975,58.9661016949153,18.5,154.481907898155,0,1149,46.4915254237288,13,99.7946404731467,0,1975,135.987288135593,73.5,197.971609866124,-1076,1975,12.4745762711864,-9,188.504201808333,37,3,16,33,-13,306,16,24,"Sunday",0
4072194,880,161174,"Source9",0,1975,141.745762711864,76.5,202.578345858729,0,1975,58.9661016949153,18.5,154.481907898155,0,1149,46.4915254237288,13,99.7946404731467,0,1975,135.987288135593,73.5,197.971609866124,-1076,1975,12.4745762711864,-9,188.504201808333,50,50,0,50,50,53,91,24,"Tuesday",9
